house_id,purchase_price,%_change_between_offer_and_purchase,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
913234,5050000,-8,0.75,2.76,4.75
913224,3500000,0,0.75,2.76,4.75
913409,675000,-3,0.75,2.76,4.75
913503,9000000,-10,0.75,2.76,4.75
913352,1341338,0,0.75,2.76,4.75
913432,1550000,-9,0.75,2.76,4.75
913370,2725000,-6,0.75,2.76,4.75
913522,2700000,-10,0.75,2.76,4.75
913534,1350000,0,0.75,2.76,4.75
913545,985000,0,0.75,2.76,4.75
913538,765000,-4,0.75,2.76,4.75
913537,860000,0,0.75,2.76,4.75
913621,11400000,-17,0.75,2.76,4.75
913577,810000,0,0.75,2.76,4.75
913610,3750000,-6,0.75,2.76,4.75
913558,1550000,-6,0.75,2.76,4.75
913635,700000,0,0.75,2.76,4.75
913747,5525000,0,0.75,2.76,4.75
913738,1800000,0,0.75,2.76,4.75
913717,977000,0,0.75,2.76,4.75
913646,870000,-11,0.75,2.76,4.75
913716,10200000,-24,0.75,2.76,4.75
913714,1195000,0,0.75,2.76,4.75
913718,2500000,0,0.75,2.76,4.75
913659,2300000,-4,0.75,2.76,4.75
913650,1500000,-6,0.75,2.76,4.75
913643,1875000,0,0.75,2.76,4.75
913849,1800000,-10,0.75,2.76,4.75
913773,2319915,0,0.75,2.76,4.75
913762,3400000,0,0.75,2.76,4.75
913854,7600000,-14,0.75,2.76,4.75
913760,1810000,-2,0.75,2.76,4.75
913840,3995000,0,0.75,2.76,4.75
913947,375000,0,0.75,2.76,4.75
913904,1265158,0,0.75,2.76,4.75
913901,1025000,0,0.75,2.76,4.75
914054,1392600,0,0.75,2.76,4.75
913984,800000,0,0.75,2.76,4.75
913959,625000,-14,0.75,2.76,4.75
914043,2350000,0,0.75,2.76,4.75
914027,3375000,0,0.75,2.76,4.75
913982,1350000,-4,0.75,2.76,4.75
914011,1850000,-6,0.75,2.76,4.75
914056,2325000,-3,0.75,2.76,4.75
914009,1645000,-3,0.75,2.76,4.75
914058,3950000,-1,0.75,2.76,4.75
914053,2650000,-5,0.75,2.76,4.75
914064,2575000,-4,0.75,2.76,4.75
914098,1200000,-19,0.75,2.76,4.75
914106,775000,-3,0.75,2.76,4.75
914109,1375000,0,0.75,2.76,4.75
914191,1065000,-11,0.75,2.76,4.75
914112,4000000,-9,0.75,2.76,4.75
914129,895000,0,0.75,2.76,4.75
914260,3000000,-8,0.75,2.76,4.75
914252,575000,0,0.75,2.76,4.75
914262,3000000,-8,0.75,2.76,4.75
914212,5000000,0,0.75,2.76,4.75
914224,2000000,-9,0.75,2.76,4.75
914415,2595000,-4,0.75,2.76,4.75
914381,500000,0,0.75,2.76,4.75
914333,340000,0,0.75,2.76,4.75
914396,3250000,0,0.75,2.76,4.75
914384,1018274,0,0.75,2.76,4.75
914437,2045000,0,0.75,2.76,4.75
914336,3075000,0,0.75,2.76,4.75
914339,326288,0,0.75,2.76,4.75
914492,1735000,-1,0.75,2.76,4.75
914541,565000,0,0.75,2.76,4.75
914530,1125000,0,0.75,2.76,4.75
914528,900000,-10,0.75,2.76,4.75
914640,290000,-11,0.75,2.76,4.75
914668,1550000,0,0.75,2.76,4.75
914561,4300000,0,0.75,2.76,4.75
914663,6500000,-7,0.75,2.76,4.75
914644,1250000,-37,0.75,2.76,4.75
914562,1885000,0,0.75,2.76,4.75
914673,2150000,-6,0.75,2.76,4.75
914703,273506,0,0.75,2.31,4.53
914692,2420062,0,0.75,2.31,4.53
914702,465000,0,0.75,2.31,4.53
914707,1500000,0,0.75,2.31,4.53
914775,5600000,0,0.75,2.31,4.53
914772,5600000,0,0.75,2.31,4.53
914770,5600000,0,0.75,2.31,4.53
914752,925000,0,0.75,2.31,4.53
914761,5600000,0,0.75,2.31,4.53
914773,5600000,0,0.75,2.31,4.53
914721,2300000,0,0.75,2.31,4.53
914854,2100000,0,0.75,2.31,4.53
914905,1300000,0,0.75,2.31,4.53
914960,425000,0,0.75,2.31,4.53
914927,2365000,0,0.75,2.31,4.53
914844,1375000,-1,0.75,2.31,4.53
914940,2050000,0,0.75,2.31,4.53
914866,1995000,0,0.75,2.31,4.53
914831,1487500,0,0.75,2.31,4.53
914860,1225000,-12,0.75,2.31,4.53
914951,2575000,0,0.75,2.31,4.53
915073,1545000,0,0.75,2.31,4.53
915076,350000,0,0.75,2.31,4.53
914983,2050000,-11,0.75,2.31,4.53
915146,3600000,0,0.75,2.31,4.53
915148,3600000,0,0.75,2.31,4.53
915113,2127500,0,0.75,2.31,4.53
915111,9390918,0,0.75,2.31,4.53
915112,450000,0,0.75,2.31,4.53
915153,3600000,0,0.75,2.31,4.53
915097,1060000,0,0.75,2.31,4.53
915149,3600000,0,0.75,2.31,4.53
915155,3600000,0,0.75,2.31,4.53
915016,725000,0,0.75,2.31,4.53
915020,6000000,0,0.75,2.31,4.53
915070,1100000,0,0.75,2.31,4.53
915028,2350000,-21,0.75,2.31,4.53
915179,3600000,0,0.75,2.31,4.53
914988,3600000,0,0.75,2.31,4.53
914996,3600000,0,0.75,2.31,4.53
915085,480000,0,0.75,2.31,4.53
915199,1200000,-4,0.75,2.31,4.53
915212,1097500,0,0.75,2.31,4.53
915269,4400000,0,0.75,2.31,4.53
915260,816666,0,0.75,2.31,4.53
915316,27283404,0,0.75,2.31,4.53
915290,1275000,-4,0.75,2.31,4.53
915304,1105000,0,0.75,2.31,4.53
915292,833334,0,0.75,2.31,4.53
915350,1425000,-5,0.75,2.31,4.53
915360,350000,-11,0.75,2.31,4.53
915365,824500,0,0.75,2.31,4.53
915443,2400000,0,0.75,2.31,4.53
915449,825000,0,0.75,2.31,4.53
915372,963000,-3,0.75,2.31,4.53
915465,500000,0,0.75,2.31,4.53
915381,792000,0,0.75,2.31,4.53
915389,4075000,0,0.75,2.31,4.53
915472,626500,0,0.75,2.31,4.53
915402,3500000,0,0.75,2.31,4.53
915609,2400000,-4,0.75,2.31,4.53
915653,341415,0,0.75,2.31,4.53
915527,595000,-14,0.75,2.31,4.53
915607,950000,0,0.75,2.31,4.53
915683,595000,0,0.75,2.31,4.53
915614,1135000,-5,0.75,2.31,4.53
915484,1400000,-22,0.75,2.31,4.53
915700,300000,0,0.75,2.31,4.53
915664,1080000,-10,0.75,2.31,4.53
915716,548459,0,0.75,2.31,4.53
915530,450000,-8,0.75,2.31,4.53
915515,1885433,0,0.75,2.31,4.53
915561,2610000,0,0.75,2.31,4.53
915556,3235000,-7,0.75,2.31,4.53
915650,548459,0,0.75,2.31,4.53
915563,2610000,0,0.75,2.31,4.53
915647,548459,0,0.75,2.31,4.53
915735,868421,0,0.75,2.31,4.53
915616,2400000,0,0.75,2.31,4.53
915709,548459,0,0.75,2.31,4.53
915570,700000,0,0.75,2.31,4.53
915574,316300,0,0.75,2.31,4.53
915949,6000000,0,0.75,2.31,4.53
915804,1150000,-11,0.75,2.31,4.53
915774,1261300,0,0.75,2.31,4.53
915744,3525000,-6,0.75,2.31,4.53
915793,2000000,0,0.75,2.31,4.53
915965,7829226,0,0.75,2.31,4.53
915810,841483,0,0.75,2.31,4.53
915824,1775000,-6,0.75,2.31,4.53
915910,910000,0,0.75,2.31,4.53
915850,1431646,0,0.75,2.31,4.53
915874,903000,0,0.75,2.31,4.53
915911,950000,-12,0.75,2.31,4.53
916014,1504010,0,0.75,2.31,4.53
916097,1625000,-4,0.75,2.31,4.53
915983,3250000,0,0.75,2.31,4.53
916101,800000,-6,0.75,2.31,4.53
916033,1085000,-4,0.75,2.31,4.53
916103,2415000,-7,0.75,2.31,4.53
916080,2200000,-12,0.75,2.31,4.53
916159,650000,0,0.75,2.31,4.53
916065,2250000,0,0.75,2.31,4.53
916187,1515000,-24,0.75,2.31,4.53
916259,1350000,0,0.75,2.31,4.53
916262,900000,-45,0.75,2.31,4.53
916233,1060000,-3,0.75,2.31,4.53
916293,1250503,0,0.75,2.31,4.53
916331,400000,-24,0.75,2.31,4.53
916392,1100000,0,0.75,2.31,4.53
916493,800000,-20,0.75,2.31,4.53
916425,3092500,0,0.75,2.31,4.53
916321,390000,0,0.75,2.31,4.53
916465,1190975,0,0.75,2.31,4.53
916449,3092500,0,0.75,2.31,4.53
916311,4800000,-3,0.75,2.31,4.53
916437,1500000,-6,0.75,2.31,4.53
916494,1995000,0,0.75,2.31,4.53
916480,1373125,0,0.75,2.31,4.53
916423,2650000,-4,0.75,2.31,4.53
916477,1373125,0,0.75,2.31,4.53
916288,2390000,-1,0.75,2.31,4.53
916294,1715000,-4,0.75,2.31,4.53
916626,811775,0,0.75,2.31,4.53
916527,925000,0,0.75,2.31,4.53
916602,350000,0,0.75,2.31,4.53
916584,550000,0,0.75,2.31,4.53
916541,1650000,0,0.75,2.31,4.53
916511,702000,0,0.75,2.31,4.53
916572,557500,0,0.75,2.31,4.53
916530,925000,0,0.75,2.31,4.53
916520,870000,-3,0.75,2.31,4.53
916525,2000000,0,0.75,2.31,4.53
916592,550000,-12,0.75,2.31,4.53
916606,1995000,0,0.75,2.31,4.53
916499,2050000,0,0.75,2.31,4.53
916519,1050000,-16,0.75,2.31,4.53
916513,2050000,0,0.75,2.31,4.53
916670,748000,0,0.75,2.31,4.53
916741,1325000,-11,0.75,2.31,4.53
916806,1350000,0,0.75,2.31,4.53
916698,1636363,0,0.75,2.31,4.53
916702,1636363,0,0.75,2.31,4.53
916711,800000,0,0.75,2.31,4.53
916726,492500,0,0.75,2.31,4.53
916747,1300000,-13,0.75,2.31,4.53
916770,4800000,0,0.75,2.31,4.53
916742,1900000,-9,0.75,2.31,4.53
916857,960000,-4,0.75,2.31,4.53
916824,1900000,-9,0.75,2.31,4.53
916704,1636363,0,0.75,2.31,4.53
916964,637200,-8,0.75,2.31,4.53
916927,440000,0,0.75,2.31,4.53
917005,700000,0,0.75,2.31,4.53
917020,800000,0,0.75,2.31,4.53
916996,1950000,-2,0.75,2.31,4.53
916987,1200000,-7,0.75,2.31,4.53
916962,2325000,0,0.75,2.31,4.53
916975,4675000,-5,0.75,2.31,4.53
916907,320000,-25,0.75,2.31,4.53
916944,628000,0,0.75,2.31,4.53
916994,1150000,0,0.75,2.31,4.53
917116,1265000,-6,0.75,2.31,4.53
917143,1385000,0,0.75,2.31,4.53
917094,1425000,0,0.75,2.31,4.53
917108,1975000,0,0.75,2.31,4.53
917087,1450000,-9,0.75,2.31,4.53
917097,650000,0,0.75,2.31,4.53
917030,1425000,-5,0.75,2.31,4.53
917140,1071127,0,0.75,2.31,4.53
917059,1850000,-6,0.75,2.31,4.53
917172,710000,-11,0.75,2.31,4.53
917195,2700000,0,0.75,2.31,4.53
917183,2700000,0,0.75,2.31,4.53
917159,3765000,-3,0.75,2.31,4.53
917214,1470000,0,0.75,2.31,4.53
917323,1370000,-8,0.75,2.31,4.53
917355,340000,-3,0.75,2.31,4.53
917253,1075000,-2,0.75,2.31,4.53
917315,1060000,-34,0.75,2.31,4.53
917346,400000,0,0.75,2.31,4.53
917234,1265000,-8,0.75,2.31,4.53
917354,565000,0,0.75,2.31,4.53
917478,1132500,-3,0.75,2.31,4.53
917444,2650000,-12,0.75,2.31,4.53
917393,2500000,-11,0.75,2.31,4.53
917421,660720,0,0.75,2.31,4.53
917470,1000000,0,0.75,2.31,4.53
917373,1191365,0,0.75,2.31,4.53
917448,913122,0,0.75,2.31,4.53
917479,1585000,0,0.75,2.31,4.53
917600,660000,0,0.75,2.31,4.53
917537,925000,0,0.75,2.31,4.53
917528,1375000,0,0.75,2.31,4.53
917569,1012500,0,0.75,2.31,4.53
917563,1050000,0,0.75,2.31,4.53
917512,3300000,-3,0.75,2.31,4.53
917630,1250000,0,0.75,2.31,4.53
917632,1250000,0,0.75,2.31,4.53
917620,825000,-18,0.75,2.31,4.53
917597,9506980,0,0.75,2.31,4.53
917593,1050000,-9,0.75,2.31,4.53
917612,3575000,-6,0.75,2.31,4.53
917596,1475000,0,0.75,2.31,4.53
917716,7000000,0,0.75,2.31,4.53
917737,4800000,0,0.75,2.31,4.53
917686,1069259,0,0.75,2.31,4.53
917753,2235000,0,0.75,2.31,4.53
917763,1345000,-7,0.75,2.31,4.53
917668,2075000,-3,0.75,2.31,4.53
917673,2400000,0,0.75,2.31,4.53
917707,514204,0,0.75,2.31,4.53
917671,1950000,-7,0.75,2.31,4.53
917776,1600000,0,0.75,2.31,4.53
917885,400000,-18,0.75,2.31,4.53
917896,1650000,-3,0.75,2.31,4.53
917878,300000,0,0.75,2.31,4.53
917889,485498,0,0.75,2.31,4.53
917787,4000000,0,0.75,2.31,4.53
917884,1300000,0,0.75,2.31,4.53
917780,2195000,0,0.75,2.31,4.53
917854,595000,0,0.75,2.31,4.53
917824,1825000,-8,0.75,2.31,4.53
917832,340000,-38,0.75,2.31,4.53
917803,2950000,-10,0.75,2.31,4.53
917958,5300000,-4,0.75,2.31,4.53
917984,750000,-6,0.75,2.31,4.53
917981,935000,0,0.75,2.31,4.53
917976,998837,0,0.75,2.31,4.53
917980,1650000,0,0.75,2.31,4.53
917963,930000,-2,0.75,2.31,4.53
917990,255000,0,0.75,2.31,4.53
918043,1950000,0,0.75,2.31,4.53
918123,1500000,-6,0.75,2.31,4.53
918201,3100000,0,0.75,2.31,4.53
918218,4500000,-6,0.75,2.31,4.53
918316,1465000,0,0.75,2.31,4.53
918309,2300000,-4,0.75,2.31,4.53
918330,5250000,0,0.75,2.31,4.53
918248,3250000,0,0.75,2.31,4.53
918250,1173800,0,0.75,2.31,4.53
918280,933000,0,0.75,2.31,4.53
918490,1100000,0,0.75,2.31,4.53
918454,669647,0,0.75,2.31,4.53
918445,1200000,0,0.75,2.31,4.53
918457,1220000,-4,0.75,2.31,4.53
918428,5050000,1,0.75,2.31,4.53
918384,888750,-1,0.75,2.31,4.53
918461,799396,0,0.75,2.31,4.53
918633,2205000,0,0.75,2.31,4.53
918565,600000,0,0.75,2.31,4.53
918582,650000,-6,0.75,2.31,4.53
918505,1100000,0,0.75,2.31,4.53
918573,5100000,0,0.75,2.31,4.53
918594,1530000,-12,0.75,2.31,4.53
918643,520000,-3,0.75,2.31,4.53
918591,550000,-15,0.75,2.31,4.53
918598,280000,-20,0.75,2.31,4.53
918623,2175000,-7,0.75,2.31,4.53
918662,1070724,0,0.75,2.31,4.53
918676,690000,-6,0.75,2.31,4.53
918696,380000,0,0.75,2.31,4.53
918802,1005000,0,0.75,2.31,4.53
918728,1425000,-1,0.75,2.31,4.53
918813,737875,0,0.75,2.31,4.53
918729,3430000,-2,0.75,2.31,4.53
918771,1100000,-4,0.75,2.31,4.53
918731,1100000,-8,0.75,2.31,4.53
918730,1450000,-3,0.75,2.31,4.53
918817,2780000,-5,0.75,2.31,4.53
918765,1495000,0,0.75,2.31,4.53
918711,1750000,-3,0.75,2.31,4.53
918775,1995000,0,0.75,2.31,4.53
918819,976500,0,0.75,2.31,4.53
918751,450500,0,0.75,2.31,4.53
918784,2600000,-13,0.75,2.31,4.53
918929,413000,0,0.75,2.31,4.53
918829,1634243,0,0.75,2.31,4.53
918882,390000,-28,0.75,2.31,4.53
918885,675000,0,0.75,2.31,4.53
918952,550000,0,0.75,2.31,4.53
918951,2995000,0,0.75,2.31,4.53
918883,390000,-28,0.75,2.31,4.53
918879,1300000,-7,0.75,2.31,4.53
918850,2100000,-9,0.75,2.31,4.53
918986,4520000,-9,0.75,2.31,4.53
918993,1725000,0,0.75,2.31,4.53
919039,1100000,-4,0.75,2.31,4.53
918962,2825000,-5,0.75,2.31,4.53
919045,1975000,-12,0.75,2.31,4.53
918965,2600000,-4,0.75,2.31,4.53
919061,883948,0,0.75,2.31,4.53
919229,550000,-27,0.75,2.31,4.53
919214,1030000,-10,0.75,2.31,4.53
919271,387200,0,0.75,2.31,4.53
919188,975000,-22,0.75,2.31,4.53
919225,2175000,-13,0.75,2.31,4.53
919124,2100000,-8,0.75,2.31,4.53
919147,4693000,0,0.75,2.31,4.53
919110,4360000,0,0.75,2.31,4.53
919100,912500,-8,0.75,2.31,4.53
919236,5880000,0,0.75,2.31,4.53
919122,865615,0,0.75,2.31,4.53
919115,3296000,0,0.75,2.31,4.53
919243,5880000,0,0.75,2.31,4.53
919308,2950000,-3,0.75,2.31,4.53
919405,2154000,0,0.75,2.31,4.53
919406,2430000,0,0.75,2.31,4.53
919305,1117500,0,0.75,2.31,4.53
919363,530000,-11,0.75,2.31,4.53
919373,1517000,-4,0.75,2.31,4.53
919359,770000,-14,0.75,2.31,4.53
919347,549300,0,0.75,2.31,4.53
919303,850000,0,0.75,2.31,4.53
919434,1745000,-3,0.75,2.31,4.53
919449,762500,0,0.75,2.31,4.53
919455,4430000,-8,0.75,2.31,4.53
919471,2000000,0,0.75,2.31,4.53
919609,1700000,-5,0.75,2.31,4.53
919604,600000,0,0.75,2.31,4.53
919548,2650000,-8,0.75,2.31,4.53
919529,2650000,-5,0.75,2.31,4.53
919495,1687250,0,0.75,2.31,4.53
919551,1030000,-20,0.75,2.31,4.53
919608,1365000,-8,0.75,2.31,4.53
919619,1000000,-15,0.75,2.31,4.53
919615,886362,0,0.75,2.31,4.53
919606,900000,-5,0.75,2.31,4.53
919584,1475000,0,0.75,2.31,4.53
919603,895000,0,0.75,2.31,4.53
919654,694747,0,0.75,2.31,4.53
919736,3250000,-1,0.75,2.31,4.53
919676,3095000,0,0.75,2.31,4.53
919690,885000,0,0.75,2.31,4.53
919656,555000,-2,0.75,2.31,4.53
919723,2550000,0,0.75,2.31,4.53
919748,1095000,0,0.75,2.31,4.53
919753,1330000,-1,0.75,2.31,4.53
919759,1595000,0,0.75,2.31,4.53
919781,804380,0,0.75,2.31,4.53
919762,1045000,-11,0.75,2.31,4.53
919861,1450000,-3,0.75,2.31,4.53
919807,1020000,0,0.75,2.31,4.53
919860,1743218,0,0.75,2.31,4.53
919809,1135000,-5,0.75,2.31,4.53
919889,315000,-10,0.75,2.31,4.53
919806,2600000,-4,0.75,2.31,4.53
920010,399000,0,0.75,2.31,4.53
919963,1295000,0,0.75,2.31,4.53
920029,1182144,0,0.75,2.31,4.53
919994,1200000,0,0.75,2.31,4.53
920030,2250000,-4,0.75,2.31,4.53
919964,1605000,7,0.75,2.31,4.53
920108,13500000,0,0.75,2.31,4.53
920124,490000,-16,0.75,2.31,4.53
920179,3000000,0,0.75,2.31,4.53
920112,1050000,0,0.75,2.31,4.53
920067,4825000,-3,0.75,2.31,4.53
920080,1900000,-9,0.75,2.31,4.53
920063,1650000,-11,0.75,2.31,4.53
920114,2145000,-14,0.75,2.31,4.53
920089,1150000,-4,0.75,2.31,4.53
920120,850000,-15,0.75,2.31,4.53
920160,959000,0,0.75,2.31,4.53
920122,2000000,0,0.75,2.31,4.53
920119,1200000,-6,0.75,2.31,4.53
920197,1150000,0,0.75,2.31,4.53
920200,1450000,0,0.75,2.31,4.53
920208,2400000,0,0.75,2.31,4.53
920357,552500,0,0.75,2.31,4.53
920288,1015000,-8,0.75,2.31,4.53
920281,1900000,-5,0.75,2.31,4.53
920266,364262,0,0.75,2.31,4.53
920248,1250000,-13,0.75,2.31,4.53
920300,1550000,-3,0.75,2.31,4.53
920279,1800000,0,0.75,2.31,4.53
920313,1550000,0,0.75,2.31,4.53
920364,650000,0,0.75,2.31,4.53
920251,697830,0,0.75,2.31,4.53
920473,1324683,0,0.75,2.31,4.53
920429,3200000,-5,0.75,2.31,4.53
920452,2675000,0,0.75,2.31,4.53
920491,1000000,-4,0.75,2.31,4.53
920396,325000,-18,0.75,2.31,4.53
920393,3160000,0,0.75,2.31,4.53
920388,350000,-33,0.75,2.31,4.53
920405,550000,-15,0.75,2.31,4.53
920384,1495000,0,0.75,2.31,4.53
920568,1495000,0,0.75,2.31,4.53
920596,750000,-46,0.75,2.31,4.53
920560,2600000,-3,0.75,2.31,4.53
920581,975000,-7,0.75,2.31,4.53
920624,2295000,0,0.75,2.31,4.53
920558,1595000,0,0.75,2.31,4.53
920555,950000,0,0.75,2.31,4.53
920609,735997,0,0.75,2.31,4.53
920510,3250000,0,0.75,2.31,4.53
920524,2250000,0,0.75,2.31,4.53
920619,715000,-4,0.75,2.31,4.53
920772,2555555,0,0.75,2.31,4.53
920665,4000000,0,0.75,2.31,4.53
920744,2555555,0,0.75,2.31,4.53
920731,1290000,0,0.75,2.31,4.53
920687,3100000,-3,0.75,2.31,4.53
920681,16750000,-20,0.75,2.31,4.53
920808,1595000,0,0.75,2.31,4.53
920776,1130000,-8,0.75,2.31,4.53
920850,555000,0,0.75,2.31,4.53
920856,7900000,0,0.75,2.31,4.53
920907,1600000,0,0.75,2.31,4.53
920897,1750000,0,0.75,2.31,4.53
920930,1350000,-10,0.75,2.31,4.53
920966,1100000,0,0.75,2.31,4.53
921020,900000,0,0.75,2.31,4.53
921057,500000,0,0.75,2.31,4.53
921062,390000,-21,0.75,2.31,4.53
921111,300000,-9,0.75,2.31,4.53
921090,3700000,-4,0.75,2.31,4.53
921184,4900000,-2,0.75,2.31,4.53
921143,2000000,-13,0.75,2.31,4.53
921207,975000,-2,0.75,2.31,4.53
921258,1050000,-12,0.75,2.31,4.53
921255,425000,0,0.75,2.31,4.53
921180,2125000,-7,0.75,2.31,4.53
921159,1500000,-16,0.75,2.31,4.53
921302,1112500,-10,0.75,2.31,4.53
921313,595000,0,0.75,2.31,4.53
921321,2100000,-8,0.75,2.31,4.53
921287,900000,0,0.75,2.31,4.53
921374,375000,0,0.75,2.31,4.53
921281,800000,-3,0.75,2.31,4.53
921282,1625000,-12,0.75,2.31,4.53
921354,1995000,0,0.75,2.31,4.53
921373,960000,-3,0.75,2.31,4.53
921377,10500000,0,0.75,2.31,4.53
921369,800000,0,0.75,2.31,4.53
921428,818228,-32,0.75,2.31,4.53
921525,800000,-11,0.75,2.31,4.53
921496,3050000,-7,0.75,2.31,4.53
921503,850000,0,0.75,2.31,4.53
921466,850000,0,0.75,2.31,4.53
921446,1475000,-1,0.75,2.31,4.53
921530,810017,0,0.75,2.31,4.53
921451,1616000,-14,0.75,2.31,4.53
921452,2275000,0,0.75,2.31,4.53
921464,1395000,8,0.75,2.31,4.53
921577,4400000,-4,0.75,2.31,4.53
921649,475000,0,0.75,2.31,4.53
921642,730000,-9,0.75,2.31,4.53
921601,690000,-6,0.75,2.31,4.53
921723,889586,0,0.75,2.31,4.53
921626,1060000,-4,0.75,2.31,4.53
921581,1880000,-3,0.75,2.31,4.53
921717,3500000,-5,0.75,2.31,4.53
921652,1400000,0,0.75,2.31,4.53
921685,852150,0,0.75,2.31,4.53
921654,910000,-9,0.75,2.31,4.53
921588,2200000,-4,0.75,2.31,4.53
921661,1395000,-7,0.75,2.31,4.53
921739,1295000,0,0.75,2.31,4.53
921763,3000000,-1,0.75,2.31,4.53
921764,2245000,-2,0.75,2.31,4.53
921831,4400000,-4,0.75,2.31,4.53
921888,960000,-23,0.75,2.31,4.53
921829,3385000,-3,0.75,2.31,4.53
921792,1800000,-5,0.75,2.31,4.53
921921,700000,-12,0.75,2.31,4.53
921897,900000,-10,0.75,2.31,4.53
921830,895000,0,0.75,2.31,4.53
921876,530000,0,0.75,2.31,4.53
921913,600000,0,0.75,2.31,4.53
921815,2380000,-5,0.75,2.31,4.53
921851,550000,0,0.75,2.31,4.53
921931,790000,-1,0.75,2.31,4.53
921877,2545000,-7,0.75,2.31,4.53
921871,3582000,-2,0.75,2.31,4.53
921908,561000,0,0.75,2.31,4.53
921816,775403,0,0.75,2.31,4.53
921923,970000,0,0.75,2.31,4.53
921928,2845000,0,0.75,2.31,4.53
921983,1225000,0,0.75,2.31,4.53
922046,2800000,-3,0.75,2.31,4.53
922031,3850000,-4,0.75,2.31,4.53
922013,440000,0,0.75,2.31,4.53
922015,1725000,-4,0.75,2.31,4.53
922020,2215000,0,0.75,2.31,4.53
922025,1800000,-5,0.75,2.31,4.53
921985,2560000,-5,0.75,2.31,4.53
922032,1045000,-5,0.75,2.31,4.53
922227,1075000,-10,0.75,2.31,4.53
922221,3952500,0,0.75,2.31,4.53
922277,1570000,0,0.75,2.31,4.53
922135,3825000,0,0.75,2.31,4.53
922218,552500,0,0.75,2.31,4.53
922092,1995000,0,0.75,2.31,4.53
922173,798000,-6,0.75,2.31,4.53
922158,1050000,0,0.75,2.31,4.53
922178,362500,0,0.75,2.31,4.53
922428,252000,0,0.75,2.31,4.53
922380,3900000,0,0.75,2.31,4.53
922286,875000,0,0.75,2.31,4.53
922332,2000000,-11,0.75,2.31,4.53
922305,3100000,0,0.75,2.31,4.53
922334,1800000,-1,0.75,2.31,4.53
922460,700000,0,0.75,2.31,4.53
922372,700000,-12,0.75,2.31,4.53
922426,1300000,-18,0.75,2.31,4.53
922518,1759000,-2,0.75,2.31,4.53
922495,1200000,-4,0.75,2.31,4.53
922478,900000,0,0.75,2.31,4.53
922611,945000,0,0.75,2.31,4.53
922583,1960000,0,0.75,2.31,4.53
922620,1312500,-3,0.75,2.31,4.53
922567,613500,0,0.75,2.31,4.53
922623,800000,-16,0.75,2.31,4.53
922661,835000,0,0.75,2.31,4.53
922672,1875000,-6,0.75,2.31,4.53
922795,895000,-9,0.75,2.31,4.53
922778,995000,-5,0.75,2.31,4.53
922754,1595000,0,0.75,2.31,4.53
922745,700000,0,0.75,2.31,4.53
922760,3250000,-4,0.75,2.31,4.53
922722,900000,-25,0.75,2.31,4.53
922751,294800,0,0.75,2.31,4.53
922739,1300000,-4,0.75,2.31,4.53
922756,1350000,0,0.75,2.31,4.53
922823,1675000,-7,0.75,2.31,4.53
922878,1500000,-9,0.75,2.31,4.53
922901,390000,-16,0.75,2.31,4.53
922868,2250000,-9,0.75,2.31,4.53
922844,500000,0,0.75,2.31,4.53
922846,1100000,-15,0.75,2.31,4.53
922896,1740000,-3,0.75,2.31,4.53
922987,1950000,0,0.75,2.31,4.53
923017,770000,-45,0.75,2.31,4.53
923083,1760000,0,0.75,2.31,4.53
923059,2900000,0,0.75,2.31,4.53
922976,1800000,-5,0.75,2.31,4.53
923069,1760000,0,0.75,2.31,4.53
923076,1650000,0,0.75,2.31,4.53
922991,2495000,0,0.75,2.31,4.53
923070,1595000,0,0.75,2.31,4.53
923062,417500,0,0.75,2.31,4.53
923035,2200000,0,0.75,2.31,4.53
923158,1445000,0,0.75,2.31,4.53
923136,1675000,0,0.75,2.31,4.53
923093,1640000,0,0.75,2.31,4.53
923292,1100000,0,0.75,2.31,4.53
923331,935000,0,0.75,2.31,4.53
923314,500000,-7,0.75,2.31,4.53
923240,950000,0,0.75,2.31,4.53
923296,1290000,-6,0.75,2.31,4.53
923231,1000000,0,0.75,2.31,4.53
923338,1020000,0,0.75,2.31,4.53
923370,2500000,-4,0.75,2.31,4.53
923345,1150000,-3,0.75,2.31,4.53
923413,819686,0,0.75,2.31,4.53
923426,2200000,-6,0.75,2.31,4.53
923407,1295000,-7,0.75,2.31,4.53
923397,3700000,-4,0.75,2.31,4.53
923505,2250000,-6,0.75,2.31,4.53
923599,1300000,-7,0.75,2.31,4.53
923593,1850000,0,0.75,2.31,4.53
923546,835000,0,0.75,2.31,4.53
923587,1300000,-7,0.75,2.31,4.53
923567,2135000,-3,0.75,2.31,4.53
923545,301480,0,0.75,2.31,4.53
923490,1700000,-10,0.75,2.31,4.53
923519,398000,0,0.75,2.31,4.53
923740,2050000,-5,0.75,2.31,4.53
923630,1150000,0,0.75,2.31,4.53
923746,1100000,0,0.75,2.31,4.53
923668,3295000,0,0.75,2.31,4.53
923757,440000,0,0.75,2.31,4.53
923611,1450000,-9,0.75,2.31,4.53
923625,2050000,-7,0.75,2.31,4.53
923783,875000,0,0.75,2.31,4.53
923869,6500000,0,0.75,2.31,4.53
923836,1250000,-3,0.75,2.31,4.53
923873,756000,0,0.75,2.31,4.53
923887,549865,0,0.75,2.31,4.53
924030,903025,0,0.75,2.31,4.53
